,media_type,connection_type,id,name,original_price,current_price,url,source,vendor_sku,manufacturer,gb_per_eur,discount,size_tb,eur_per_tb
3114,ssd,m2,dustinhome:5011307461,Seagate Game Drive For Ps5 SSD M.2-nvme 2Tb Heatsink,241.8,241.8,https://www.dustinhome.fi/product/5011307461,dustinhome,ZP2000GP3A4001,Seagate,8.271,0.0,1.95,124.0
2289,ssd,unknown,proshop:2801723,LaCie Kestävä SSD USB-C - STHR2000800,247.66,247.66,https://proshop.fi/SSD/LaCie-Kestaevae-SSD-USB-C-STHR2000800/2801723,proshop,,,8.269,0.0,2.0,123.83
1292,hdd,sas,proshop:3014948,"Lenovo Varastointi Kovalevy - 18 TB - 3.5"" LFF - 7200 rpm - SAS3 - cache",2230.31,2230.31,https://proshop.fi/Kovalevy/Lenovo-Varastointi-Kovalevy-18-TB-35-LFF-7200-rpm-SAS3-cache/3014948,proshop,,Lenovo,8.264,0.0,18.0,123.906
1804,ssd,m2,proshop:3155280,A-Data ADATA Legend 700,30.98,30.98,https://proshop.fi/SSD/A-Data-ADATA-Legend-700/3155280,proshop,,A-Data,8.263,0.0,0.25,123.92
559,ssd,m2,jimms:179062,"Corsair 4TB MP600 PRO LPX PCIe Gen4 x4 NVMe 1.4 SSD-levy, M.2 2280, 3D TLC, 7100/6800 MB/s",495.9,495.9,https://www.jimms.fi/fi/Product/Show/179062/cssd-f4000gbmp600plp/corsair-4tb-mp600-pro-lpx-pcie-gen4-x4-nvme-1-4-ssd-levy-m-2-2280-3d-tlc-7100-6800-mb-s,jimms,CSSD-F4000GBMP600PLP,Corsair,8.26,0.0,4.0,123.975
557,ssd,m2,jimms:190616,"Corsair 4TB MP600 PRO LPX PCIe Gen4 x4 NVMe M.2 SSD -levy, M.2 2280, 7100/6800 MB/s, valkoinen",495.9,495.9,https://www.jimms.fi/fi/Product/Show/190616/cssd-f4000gbmp600plpw/corsair-4tb-mp600-pro-lpx-pcie-gen4-x4-nvme-m-2-ssd-levy-m-2-2280-7100-6800-mb-s-valkoinen,jimms,CSSD-F4000GBMP600PLPW,Corsair,8.26,0.0,4.0,123.975
193,ssd,m2,verk:743248,Kingston KC3000 512 Gt M.2 SSD -kovalevy,61.99,61.99,https://verk.com/743248,verkkokauppa,SKC3000S/512G,Kingston,8.259,0.0,0.5,123.98
1056,hdd,sata,proshop:2612696,"HGST Ultrastar He10 Kovalevy - 10 TB - 3.5"" - 7200 rpm - SATA-600 - 256 MB cache",1240.29,1240.29,https://proshop.fi/Kovalevy/HGST-Ultrastar-He10-Kovalevy-10-TB-35-7200-rpm-SATA-600-256-MB-cache/2612696,proshop,,HGST,8.256,0.0,10.0,124.029
1053,hdd,sata,proshop:2612682,"HGST Ultrastar He10 Kovalevy - 10 TB - 3.5"" - 7200 rpm - SATA-600 - 256 MB cache",1240.29,1240.29,https://proshop.fi/Kovalevy/HGST-Ultrastar-He10-Kovalevy-10-TB-35-7200-rpm-SATA-600-256-MB-cache/2612682,proshop,,HGST,8.256,0.0,10.0,124.029
1048,hdd,sas,proshop:2612753,"HGST Ultrastar He10 Kovalevy - 10 TB - 3.5"" - 7200 rpm - SAS3 - 256 MB cache",1240.29,1240.29,https://proshop.fi/Kovalevy/HGST-Ultrastar-He10-Kovalevy-10-TB-35-7200-rpm-SAS3-256-MB-cache/2612753,proshop,,HGST,8.256,0.0,10.0,124.029
2117,ssd,u2,proshop:2985629,Intel Solid-State Drive D7 P5510 Sarja - solid state drive - 7.68 TB - U.2 PCIe 4.0 x4 (NVMe),954.3,954.3,https://proshop.fi/SSD/Intel-Solid-State-Drive-D7-P5510-Sarja-solid-state-drive-768-TB-U2-PCIe-40-x4-NVMe/2985629,proshop,,Intel,8.241,0.0,7.68,124.258
2805,ssd,m2,proshop:3020772,WD Punainen SN700 SSD - 500GB,60.74,60.74,https://proshop.fi/SSD/WD-Punainen-SN700-SSD-500GB/3020772,proshop,,Western Digital,8.232,0.0,0.49,123.959
3213,ssd,sata,dustinhome:5011159932,WD Red SA500 NAS SSD,60.76,60.76,https://www.dustinhome.fi/product/5011159932,dustinhome,WDS500G1R0A,Western Digital,8.229,0.0,0.49,124.0
3214,ssd,m2,dustinhome:5011262510,Kingston FURY Renegade,60.76,60.76,https://www.dustinhome.fi/product/5011262510,dustinhome,SFYRS/500G,Kingston,8.229,0.0,0.49,124.0
667,ssd,m2,jimms:190524,"Western Digital 1TB WD_BLACK SN850X NVMe SSD With Heatsink, M.2 2280, PCIe Gen4 x4, 7300/6300 MB/s",124.9,124.9,https://www.jimms.fi/fi/Product/Show/190524/wds100t2xhe/western-digital-1tb-wd_black-sn850x-nvme-ssd-with-heatsink-m-2-2280-pcie-gen4-x4-7300-6300-mb-s,jimms,WDS100T2XHE,Western Digital,8.199,0.0,1.0,124.9
2617,ssd,m2,proshop:2734552,Transcend 430S M.2 2242 - 256GB,31.32,31.32,https://proshop.fi/SSD/Transcend-430S-M2-2242-256GB/2734552,proshop,,Transcend,8.174,0.0,0.25,125.28
1930,ssd,m2,proshop:3156228,Corsair MP600 MINI M.2 2230 - 1TB,125.59,125.59,https://proshop.fi/SSD/Corsair-MP600-MINI-M2-2230-1TB/3156228,proshop,,Corsair,8.154,0.0,1.0,125.59
2174,ssd,m2,proshop:3129728,Intel Solidigm P44 Pro -sarja - SSD - 512 GB - PCIe 4.0 x4 (NVMe),62.8,62.8,https://proshop.fi/SSD/Intel-Solidigm-P44-Pro-sarja-SSD-512-GB-PCIe-40-x4-NVMe/3129728,proshop,,Intel,8.153,0.0,0.5,125.6
2389,ssd,unknown,proshop:2977249,Samsung PM9A3,117.81,117.81,https://proshop.fi/SSD/Samsung-PM9A3/2977249,proshop,,Samsung,8.149,0.0,0.94,125.33
652,ssd,m2,jimms:160064,"Corsair 480GB Force Series MP510, M.2 SSD-levy, NVMe PCIe Gen3 x4, 3480/2000 MB/s",58.9,58.9,https://www.jimms.fi/fi/Product/Show/160064/cssd-f480gbmp510b/corsair-480gb-force-series-mp510-m-2-ssd-levy-nvme-pcie-gen3-x4-3480-2000-mb-s,jimms,CSSD-F480GBMP510B,Corsair,8.149,0.0,0.47,125.319
3165,ssd,m2,dustinhome:5011307460,Seagate Game Drive For Ps5 SSD M.2-nvme 1Tb Heatsink,122.76,122.76,https://www.dustinhome.fi/product/5011307460,dustinhome,ZP1000GP3A4001,Seagate,8.146,0.0,0.98,125.265
2607,ssd,m2,proshop:2939951,Transcend 240S,61.44,61.44,https://proshop.fi/SSD/Transcend-240S/2939951,proshop,,Transcend,8.138,0.0,0.49,125.388
247,ssd,m2,verk:763228,Gigabyte NVMe 1 Tt M.2 -SSD-levy,125.99,125.99,https://verk.com/763228,verkkokauppa,GP-GSM2NE3100TNTD,Gigabyte,8.128,0.0,1.0,125.99
225,ssd,m2,verk:811663,PNY XLR8 SSD Gaming Kit 1 Tt M.2 SSD -kovalevy,125.99,125.99,https://verk.com/811663,verkkokauppa,M280CS3140PSV-1TB-RB,PNY Technologies,8.128,0.0,1.0,125.99
1937,ssd,m2,proshop:3112943,Corsair MP600 PRO NH PCIe 4.0 NVMe M.2 - 500GB,61.52,61.52,https://proshop.fi/SSD/Corsair-MP600-PRO-NH-PCIe-40-NVMe-M2-500GB/3112943,proshop,,Corsair,8.127,0.0,0.49,125.551
3085,ssd,sata,dustinhome:5011159936,WD Red SA500 NAS SSD,492.28,492.28,https://www.dustinhome.fi/product/5011159936,dustinhome,WDS400T1R0A,Western Digital,8.125,0.0,3.91,125.903
2439,ssd,sata,proshop:2801358,SanDisk Ultra 3D,505.27,505.27,https://proshop.fi/SSD/SanDisk-Ultra-3D/2801358,proshop,,Sandisk,8.107,0.0,4.0,126.318
2674,ssd,m2,proshop:3159118,Transcend MTE300S,63.18,63.18,https://proshop.fi/SSD/Transcend-MTE300S/3159118,proshop,,Transcend,8.104,0.0,0.5,126.36
2249,ssd,m2,proshop:3009840,Kingston KC3000 SSD PCIe 4.0 NVMe M.2 - 512GB,63.18,63.18,https://proshop.fi/SSD/Kingston-KC3000-SSD-PCIe-40-NVMe-M2-512GB/3009840,proshop,,Kingston,8.104,0.0,0.5,126.36
1342,hdd,sata,proshop:2655129,"Seagate BarraCuda Pro 2.5"" ST500LM034 Kovalevy - 500 GB - 2.5"" - 7200 rpm - SATA-600 - 128 MB cache",61.86,61.86,https://proshop.fi/Kovalevy/Seagate-BarraCuda-Pro-25-ST500LM034-Kovalevy-500-GB-25-7200-rpm-SATA-600-128-MB-cache/2655129,proshop,ST500LM034,Seagate,8.083,0.0,0.49,126.245
120,ssd,sata,verk:597595,"WD Red SA500 500 Gt SATAIII 2,5"" SSD-levy",61.99,61.99,https://verk.com/597595,verkkokauppa,WDS500G1R0A,Western Digital,8.066,0.0,0.49,126.51
68,hdd,sata,verk:297938,"WD Blue 500 Gt SATAIII 7200 RPM 32 Mt 3,5"" kovalevy",61.99,61.99,https://verk.com/297938,verkkokauppa,WD5000AZLX,Western Digital,8.066,0.0,0.49,126.51
3269,ssd,sata,dustinhome:5011183562,PNY CS900,14.88,14.88,https://www.dustinhome.fi/product/5011183562,dustinhome,SSD7CS900-120-PB,PNY,8.065,0.0,0.12,124.0
197,ssd,m2,verk:820738,Corsair MP600 Pro LPX 1 Tt M.2 -SSD-kovalevy,126.99,126.99,https://verk.com/820738,verkkokauppa,CSSD-F1000GBMP600PLP,Corsair,8.064,0.0,1.0,126.99
207,ssd,m2,verk:836743,Seagate Game Drive M.2 2 Tt SSD-levy,253.99,253.99,https://verk.com/836743,verkkokauppa,ZP2000GP3A4001,Seagate,8.063,0.0,2.0,126.995
648,ssd,m2,jimms:186318,"Kingston 1TB FURY Renegade PCIe 4.0 NVMe M.2 SSD with Heatsink, 3D TLC, 7300/6000 MB/s",127.0,127.0,https://www.jimms.fi/fi/Product/Show/186318/sfyrsk-1000g/kingston-1tb-fury-renegade-pcie-4-0-nvme-m-2-ssd-with-heatsink-3d-tlc-7300-6000-mb-s,jimms,SFYRSK/1000G,Kingston,8.063,0.0,1.0,127.0
1049,hdd,sas,proshop:2612697,"HGST Ultrastar He10 Kovalevy - 10 TB - 3.5"" - 7200 rpm - SAS3 - 256 MB cache",1270.76,1270.76,https://proshop.fi/Kovalevy/HGST-Ultrastar-He10-Kovalevy-10-TB-35-7200-rpm-SAS3-256-MB-cache/2612697,proshop,,HGST,8.058,0.0,10.0,127.076
993,hdd,sas,proshop:2612684,HGST - kiintolevy - 10 TB - SAS Kovalevy - 10 TB - Serial Attached SCSI - cache,1270.76,1270.76,https://proshop.fi/Kovalevy/HGST-kiintolevy-10-TB-SAS-Kovalevy-10-TB-Serial-Attached-SCSI-cache/2612684,proshop,,HGST,8.058,0.0,10.0,127.076
2438,ssd,sata,proshop:3131878,SanDisk Ultra 3D,62.08,62.08,https://proshop.fi/SSD/SanDisk-Ultra-3D/3131878,proshop,,Sandisk,8.054,0.0,0.49,126.694
2762,ssd,m2,proshop:2970811,WD Musta SN750 SE M.2 NVMe SSD - 1TB,127.26,127.26,https://proshop.fi/SSD/WD-Musta-SN750-SE-M2-NVMe-SSD-1TB/2970811,proshop,,Western Digital,8.047,0.0,1.0,127.26
2242,ssd,m2,proshop:3012072,Kingston FURY Renegade SSD PCIe 4.0 NVMe - 500GB,62.14,62.14,https://proshop.fi/SSD/Kingston-FURY-Renegade-SSD-PCIe-40-NVMe-500GB/3012072,proshop,,Kingston,8.046,0.0,0.49,126.816
1727,hdd,sata,proshop:2423479,"WD Punainen Plus NAS 10JFCX (CMR) Kovalevy - 1 TB - 2.5"" - 5400 rpm - SATA-600 - 16 MB cache",127.55,127.55,https://proshop.fi/Kovalevy/WD-Punainen-Plus-NAS-10JFCX-CMR-Kovalevy-1-TB-25-5400-rpm-SATA-600-16-MB-cache/2423479,proshop,,Western Digital,8.028,0.0,1.0,127.55
2773,ssd,m2,proshop:3097428,WD Musta SN850X PCIe 4.0 NVMe M.2 Heatsink - 1TB,127.59,127.59,https://proshop.fi/SSD/WD-Musta-SN850X-PCIe-40-NVMe-M2-Heatsink-1TB/3097428,proshop,,Western Digital,8.026,0.0,1.0,127.59
3163,ssd,m2,dustinhome:5011330732,WD Black SN850X Heatsink,124.62,124.62,https://www.dustinhome.fi/product/5011330732,dustinhome,WDS100T2XHE,Western Digital,8.024,0.0,0.98,127.163
2741,ssd,usb,proshop:2974711,WD _BLACK D30 Game Drive - 2TB,255.34,255.34,https://proshop.fi/SSD/WD-_BLACK-D30-Game-Drive-2TB/2974711,proshop,,Western Digital,8.021,0.0,2.0,127.67
1387,hdd,sata,proshop:2778364,"Seagate Exos 7E8 Kovalevy - 2 TB - 3.5"" - 7200 rpm - SATA-600 - 256 MB cache",255.49,255.49,https://proshop.fi/Kovalevy/Seagate-Exos-7E8-Kovalevy-2-TB-35-7200-rpm-SATA-600-256-MB-cache/2778364,proshop,,Seagate,8.016,0.0,2.0,127.745
2363,ssd,sata,proshop:2979789,"Samsung PM893 DC 2.5"" SSD - 960GB",119.89,119.89,https://proshop.fi/SSD/Samsung-PM893-DC-25-SSD-960GB/2979789,proshop,,Samsung,8.007,0.0,0.94,127.543
2004,ssd,sata,proshop:2637974,"Crucial MX500 SSD 2,5"" - 250GB",31.25,31.25,https://proshop.fi/SSD/Crucial-MX500-SSD-25-250GB/2637974,proshop,,Crucial,8.0,0.0,0.24,130.208
452,ssd,sata,jimms:155126,"Kingston 512GB KC600, 2.5"" SSD-levy, SATA III, 3D TLC, 550/520 MB/s, Stand-alone",64.0,64.0,https://www.jimms.fi/fi/Product/Show/155126/skc600-512g/kingston-512gb-kc600-2-5-ssd-levy-sata-iii-3d-tlc-550-520-mb-s-stand-alone,jimms,SKC600/512G,Kingston,8.0,0.0,0.5,128.0
2107,ssd,pcie,proshop:2972402,Intel Solid-State Drive D5-P4320 Sarja - solid state drive - 7.6 TB - PCI Express 3.1 x4 (NVMe),974.04,974.04,https://proshop.fi/SSD/Intel-Solid-State-Drive-D5-P4320-Sarja-solid-state-drive-76-TB-PCI-Express-31-x4-NVMe/2972402,proshop,,Intel,7.99,0.0,7.6,128.163
2779,ssd,usb,proshop:2873505,WD My Passport SSD - Midnight Sininen - 1TB,128.48,128.48,https://proshop.fi/SSD/WD-My-Passport-SSD-Midnight-Sininen-1TB/2873505,proshop,,Western Digital,7.97,0.0,1.0,128.48
1384,hdd,sas,proshop:2778352,"Seagate Exos 7E8 Kovalevy - 1 TB - 3.5"" - 7200 rpm - SAS3 - 256 MB cache",128.53,128.53,https://proshop.fi/Kovalevy/Seagate-Exos-7E8-Kovalevy-1-TB-35-7200-rpm-SAS3-256-MB-cache/2778352,proshop,,Seagate,7.967,0.0,1.0,128.53
2785,ssd,usb,proshop:2873508,WD My Passport SSD - Space Grey - 1TB,128.59,128.59,https://proshop.fi/SSD/WD-My-Passport-SSD-Space-Grey-1TB/2873508,proshop,,Western Digital,7.963,0.0,1.0,128.59
607,ssd,m2,jimms:183810,"Seagate 4TB FireCuda 530, M.2 2280 SSD-levy, PCIe 4.0 x4, NVMe, 7300/6900 MB/s",514.9,514.9,https://www.jimms.fi/fi/Product/Show/183810/zp4000gm3a013/seagate-4tb-firecuda-530-m-2-2280-ssd-levy-pcie-4-0-x4-nvme-7300-6900-mb-s,jimms,ZP4000GM3A013,Seagate,7.955,0.0,4.0,128.725
2708,ssd,m2,proshop:2734554,Transcend MTS830S,32.19,32.19,https://proshop.fi/SSD/Transcend-MTS830S/2734554,proshop,,Transcend,7.953,0.0,0.25,128.76
2357,ssd,sata,proshop:2681875,Samsung PM883,120.85,120.85,https://proshop.fi/SSD/Samsung-PM883/2681875,proshop,,Samsung,7.944,0.0,0.94,128.564
3166,ssd,sata,dustinhome:5011129466,Kingston Data Center DC500R,120.9,120.9,https://www.dustinhome.fi/product/5011129466,dustinhome,SEDC500R/960G,Kingston,7.94,0.0,0.94,128.617
199,ssd,m2,verk:842692,WD Blue SA510 500 Gt M.2 SATA -SSD-kovalevy,62.99,62.99,https://verk.com/842692,verkkokauppa,WDS500G3B0B,Western Digital,7.938,0.0,0.49,128.551
182,ssd,m2,verk:826184,WD Black SN850X Heatsink 2 Tt M.2 NVMe SSD-kovalevy,257.99,257.99,https://verk.com/826184,verkkokauppa, WDS200T2XHE,Western Digital,7.938,0.0,2.0,128.995
2108,ssd,pcie,proshop:2696805,Intel Solid-State Drive D5-P4320 Sarja - solid state drive - 7.6 TB - PCI Express 3.1 x4 (NVMe),980.74,980.74,https://proshop.fi/SSD/Intel-Solid-State-Drive-D5-P4320-Sarja-solid-state-drive-76-TB-PCI-Express-31-x4-NVMe/2696805,proshop,,Intel,7.935,0.0,7.6,129.045
2111,ssd,pcie,proshop:2800331,Intel Solid-State Drive D5-P4420 Sarja - solid state drive - 7.6 TB - PCI Express 3.1 x4 (NVMe),980.74,980.74,https://proshop.fi/SSD/Intel-Solid-State-Drive-D5-P4420-Sarja-solid-state-drive-76-TB-PCI-Express-31-x4-NVMe/2800331,proshop,,Intel,7.935,0.0,7.6,129.045
2583,ssd,usb,proshop:2945781,Seagate Yhden kosketuksen SSD (2021) STKG1000400,129.49,129.49,https://proshop.fi/SSD/Seagate-Yhden-kosketuksen-SSD-2021-STKG1000400/2945781,proshop,,Seagate,7.908,0.0,1.0,129.49
2324,ssd,m2,proshop:3103446,Samsung 990 PRO SSD PCIe 4.0 NVMe M.2 - 1TB,129.49,129.49,https://proshop.fi/SSD/Samsung-990-PRO-SSD-PCIe-40-NVMe-M2-1TB/3103446,proshop,,Samsung,7.908,0.0,1.0,129.49
668,ssd,m2,jimms:186305,"Samsung 1TB 990 PRO, PCIe 4.0 NVMe M.2 2280 SSD-levy, 7450/6900 MB/s",129.9,129.9,https://www.jimms.fi/fi/Product/Show/186305/mz-v9p1t0bw/samsung-1tb-990-pro-pcie-4-0-nvme-m-2-2280-ssd-levy-7450-6900-mb-s,jimms,MZ-V9P1T0BW,Samsung,7.883,0.0,1.0,129.9
566,ssd,m2,jimms:175692,"Seagate 1TB FireCuda 530 Heatsink, M.2 2280 SSD-levy, PCIe 4.0 x4, NVMe, 7300/6000 MB/s",129.9,129.9,https://www.jimms.fi/fi/Product/Show/175692/zp1000gm3a023/seagate-1tb-firecuda-530-heatsink-m-2-2280-ssd-levy-pcie-4-0-x4-nvme-7300-6000-mb-s,jimms,ZP1000GM3A023,Seagate,7.883,0.0,1.0,129.9
170,ssd,m2,verk:839089,Samsung 990 PRO SSD 1 Tt M.2 -SSD-kovalevy,129.99,129.99,https://verk.com/839089,verkkokauppa,MZ-V9P1T0BW,Samsung,7.878,0.0,1.0,129.99
442,ssd,sata,jimms:149978,"Kingston 960GB Data Centre DC500R Enterprise, 2.5"" SSD-levy, SATA III, 555/525 MB/s",122.0,122.0,https://www.jimms.fi/fi/Product/Show/149978/sedc500r-960g/kingston-960gb-data-centre-dc500r-enterprise-2-5-ssd-levy-sata-iii-555-525-mb-s,jimms,SEDC500R/960G,Kingston,7.869,0.0,0.94,129.787
3112,ssd,m2,dustinhome:5011308645,Samsung 990 PRO,254.2,254.2,https://www.dustinhome.fi/product/5011308645,dustinhome,MZ-V9P2T0BW,Samsung,7.868,0.0,1.95,130.359
2212,ssd,m2,proshop:2628889,Intenso SSD M.2 2280 SATA III Top - 128 Gt,16.27,16.27,https://proshop.fi/SSD/Intenso-SSD-M2-2280-SATA-III-Top-128-Gt/2628889,proshop,,Intenso,7.867,0.0,0.12,135.583
2221,ssd,u2,proshop:2980475,Kingston Data Center,250.53,250.53,https://proshop.fi/SSD/Kingston-Data-Center/2980475,proshop,,Kingston,7.848,0.0,1.92,130.484
525,ssd,m2,jimms:174911,"Corsair 4TB MP600 PRO XT Hydro X Edition Gen4 PCIe X4 NVMe M.2 SSD-levy, M.2 2280, 3D TLC, 7100/6800 MB/s",521.9,521.9,https://www.jimms.fi/fi/Product/Show/174911/cssd-f4000gbmp600phxt/corsair-4tb-mp600-pro-xt-hydro-x-edition-gen4-pcie-x4-nvme-m-2-ssd-levy-m-2-2280-3d-tlc-7100-6800-mb-s,jimms,CSSD-F4000GBMP600PHXT,Corsair,7.848,0.0,4.0,130.475
2320,ssd,m2,proshop:2878860,Samsung 980 PRO SSD PCIe 4.0 NVMe M.2 - 500GB,63.83,63.83,https://proshop.fi/SSD/Samsung-980-PRO-SSD-PCIe-40-NVMe-M2-500GB/2878860,proshop,,Samsung,7.833,0.0,0.49,130.265
2215,ssd,sata,proshop:2554976,Intenso SSD SATA III Korkean suorituskyvyn - 120GB,15.32,15.32,https://proshop.fi/SSD/Intenso-SSD-SATA-III-Korkean-suorituskyvyn-120GB/2554976,proshop,,Intenso,7.833,0.0,0.12,127.667
3158,ssd,m2,dustinhome:5011166890,Seagate Firecuda 520,130.82,130.82,https://www.dustinhome.fi/product/5011166890,dustinhome,ZP1000GM3A002,Seagate,7.828,0.0,1.0,130.82
598,ssd,m2,jimms:186084,"Corsair 500GB MP600 PRO NH, Gen4 PCIe x4 M.2 2280 NVMe SSD-levy, 6600/3600 MB/s",63.9,63.9,https://www.jimms.fi/fi/Product/Show/186084/cssd-f0500gbmp600pnh/corsair-500gb-mp600-pro-nh-gen4-pcie-x4-m-2-2280-nvme-ssd-levy-6600-3600-mb-s,jimms,CSSD-F0500GBMP600PNH,Corsair,7.825,0.0,0.49,130.408
131,ssd,sata,verk:842686,"WD Blue SA510 250 Gt SATA III SSD 2,5"" -SSD-kovalevy",31.99,31.99,https://verk.com/842686,verkkokauppa,WDS250G3B0A,Western Digital,7.815,0.0,0.24,133.292
1268,hdd,sata,proshop:2916875,"Lenovo ThinkSystem 512e Kovalevy - 16 TB - 3.5"" - 7200 rpm - SATA-600 - cache",2096.66,2096.66,https://proshop.fi/Kovalevy/Lenovo-ThinkSystem-512e-Kovalevy-16-TB-35-7200-rpm-SATA-600-cache/2916875,proshop,,Lenovo,7.814,0.0,16.0,131.041
1922,ssd,m2,proshop:3049317,Corsair Force MP600 PRO XT Hydro X Gen4 M.2 - 4TB,525.49,525.49,https://proshop.fi/SSD/Corsair-Force-MP600-PRO-XT-Hydro-X-Gen4-M2-4TB/3049317,proshop,,Corsair,7.795,0.0,4.0,131.372
403,ssd,sata,jimms:123743,"A-Data 512GB Ultimate SU800 SSD-levy, 3D NAND, 2.5"", SATA III, 560/520 MB/s",65.9,65.9,https://www.jimms.fi/fi/Product/Show/123743/asu800ss-512gt-c/a-data-512gb-ultimate-su800-ssd-levy-3d-nand-2-5-sata-iii-560-520-mb-s,jimms,ASU800SS-512GT-C,A-Data,7.769,0.0,0.5,131.8
1861,ssd,m2,proshop:3055235,A-Data ADATA:n lippulaivamalli SU650,32.98,32.98,https://proshop.fi/SSD/A-Data-ADATAn-lippulaivamalli-SU650/3055235,proshop,,A-Data,7.762,0.0,0.25,131.92
213,ssd,m2,verk:737347,Seagate FireCuda 530 Heatsink SSD 4 Tt M.2 SSD-levy,527.99,527.99,https://verk.com/737347,verkkokauppa,ZP4000GM3A023,Seagate,7.758,0.0,4.0,131.998
3257,ssd,m2,dustinhome:5011303828,Kingston NV2,32.24,32.24,https://www.dustinhome.fi/product/5011303828,dustinhome,SNV2S/250G,Kingston,7.754,0.0,0.24,134.333
2604,ssd,sata,proshop:2806928,Transcend 230S,33.03,33.03,https://proshop.fi/SSD/Transcend-230S/2806928,proshop,,Transcend,7.751,0.0,0.25,132.12
144,ssd,sata,verk:591592,"Kingston DC450R 1,92 Tt SATA III 2,5"" SSD-levy",253.99,253.99,https://verk.com/591592,verkkokauppa,SEDC450R/1920G,Kingston,7.741,0.0,1.92,132.286
3111,ssd,m2,dustinhome:5011216943,Samsung 980 PRO,259.16,259.16,https://www.dustinhome.fi/product/5011216943,dustinhome,MZ-V8P2T0BW,Samsung,7.717,0.0,1.95,132.903
2577,ssd,m2,proshop:3126572,Seagate Pelin ajo PS5:lle ZP4000GP3A4001 - SSD - 4 TB - PCIe 4.0 x4,531.07,531.07,https://proshop.fi/SSD/Seagate-Pelin-ajo-PS5lle-ZP4000GP3A4001-SSD-4-TB-PCIe-40-x4/3126572,proshop,,Seagate,7.713,0.0,4.0,132.768
198,ssd,m2,verk:742759,Kingston FURY Renegade 500 Gt M.2 SSD -kovalevy,64.99,64.99,https://verk.com/742759,verkkokauppa,SFYRS/500G,Kingston,7.693,0.0,0.49,132.633
3159,ssd,m2,dustinhome:5011315152,Corsair Mp600 Pro Nh 1Tb Pcie M.2-nvme SSD,130.2,130.2,https://www.dustinhome.fi/product/5011315152,dustinhome,CSSD-F1000GBMP600PNH,Corsair,7.68,0.0,0.98,132.857
3212,ssd,m2,dustinhome:5011159941,WD Red SA500 NAS SSD,65.1,65.1,https://www.dustinhome.fi/product/5011159941,dustinhome,WDS500G1R0B,Western Digital,7.68,0.0,0.49,132.857
1237,hdd,sas,proshop:2911986,"Lenovo ISG ThinkSystem 3,5 tuuman 16TB HDD Kovalevy - 16 TB - 3.5"" - 7200 rpm - SAS3 - cache",2135.91,2135.91,https://proshop.fi/Kovalevy/Lenovo-ISG-ThinkSystem-35-tuuman-16TB-HDD-Kovalevy-16-TB-35-7200-rpm-SAS3-cache/2911986,proshop,,Lenovo,7.671,0.0,16.0,133.494
1688,hdd,sata,proshop:2548264,"WD AV 5000AURX Kovalevy - 500 GB - 3.5"" - 5400 rpm - SATA-600 - 64 MB cache",65.2,65.2,https://proshop.fi/Kovalevy/WD-AV-5000AURX-Kovalevy-500-GB-35-5400-rpm-SATA-600-64-MB-cache/2548264,proshop,,Western Digital,7.669,0.0,0.49,133.061
2817,ssd,m2,proshop:3058272,WD Sininen SN570 NVMe SSD,267.91,267.91,https://proshop.fi/SSD/WD-Sininen-SN570-NVMe-SSD/3058272,proshop,,Western Digital,7.644,0.0,2.0,133.955
393,ssd,sata,jimms:162872,"Kingston 7.68TB Data Center DC450R Enterprise, 2.5"" SSD-levy, SATA III, 3D TLC, 560/504 MB/s",1030.0,1030.0,https://www.jimms.fi/fi/Product/Show/162872/sedc450r-7680g/kingston-7-68tb-data-center-dc450r-enterprise-2-5-ssd-levy-sata-iii-3d-tlc-560-504-mb-s,jimms,SEDC450R/7680G,Kingston,7.635,0.0,7.68,134.115
2394,ssd,usb,proshop:2859104,Samsung Portable SSD T7 - Harmaa - 500GB,65.55,65.55,https://proshop.fi/SSD/Samsung-Portable-SSD-T7-Harmaa-500GB/2859104,proshop,,Samsung,7.628,0.0,0.49,133.776
2479,ssd,m2,proshop:2976635,Seagate FireCuda 530 Heatsink PCIe 4.0 - 4TB,537.56,537.56,https://proshop.fi/SSD/Seagate-FireCuda-530-Heatsink-PCIe-40-4TB/2976635,proshop,,Seagate,7.62,0.0,4.0,134.39
2477,ssd,m2,proshop:2976631,Seagate FireCuda 530 Heatsink PCIe 4.0 - 1TB,134.55,134.55,https://proshop.fi/SSD/Seagate-FireCuda-530-Heatsink-PCIe-40-1TB/2976631,proshop,,Seagate,7.611,0.0,1.0,134.55
3211,ssd,m2,dustinhome:5011280200,WD _BLACK SN770 WDS500G3X0E,65.72,65.72,https://www.dustinhome.fi/product/5011280200,dustinhome,WDS500G3X0E,Western Digital,7.608,0.0,0.49,134.122
2763,ssd,m2,proshop:2970810,WD Musta SN750 SE M.2 NVMe SSD - 500GB,65.75,65.75,https://proshop.fi/SSD/WD-Musta-SN750-SE-M2-NVMe-SSD-500GB/2970810,proshop,,Western Digital,7.605,0.0,0.49,134.184
2007,ssd,m2,proshop:2868723,Crucial P1 3D NAND NVMe - 2TB,269.59,269.59,https://proshop.fi/SSD/Crucial-P1-3D-NAND-NVMe-2TB/2868723,proshop,,Crucial,7.597,0.0,2.0,134.795
